BGC_ID,BGC_cluster_ID,BGC_Prediction,BiG-SCAPE_class
T1900045161_TC20190155_bin.207.fa.c00256_T190004...region001, T1900045161_TC20190155_bin.207_T1900045161_TC20190155_bin.207_contig_000256,NRPS,NRPS
T1900045161_TC20190155_bin.207.fa.c00267_T190004...region001, T1900045161_TC20190155_bin.207_T1900045161_TC20190155_bin.207_contig_000267,RRE-containing.lassopeptide,RiPPs
T1900045161_TC20190155_bin.207.fa.c00308_T190004...region001, T1900045161_TC20190155_bin.207_T1900045161_TC20190155_bin.207_contig_000308,ranthipeptide,RiPPs
T1900045161_TC20190155_bin.210.fa.c00053_T190004...region001, T1900045161_TC20190155_bin.210_T1900045161_TC20190155_bin.210_contig_000053,RRE-containing,RiPPs
T1900045161_TC20190155_bin.219.fa.c00082_T190004...region001, T1900045161_TC20190155_bin.219_T1900045161_TC20190155_bin.219_contig_000082,NRPS-like,NRPS
T1900045161_TC20190155_bin.219.fa.c00122_T190004...region001, T1900045161_TC20190155_bin.219_T1900045161_TC20190155_bin.219_contig_000122,RRE-containing,RiPPs
T1900045161_TC20190155_bin.219.fa.c00175_T190004...region001, T1900045161_TC20190155_bin.219_T1900045161_TC20190155_bin.219_contig_000175,RRE-containing,RiPPs
T1900045161_TC20190155_bin.219.fa.c00285_T190004...region001, T1900045161_TC20190155_bin.219_T1900045161_TC20190155_bin.219_contig_000285,ranthipeptide,RiPPs
T1900045161_TC20190155_bin.22.fa.c00084_T190004...region001, T1900045161_TC20190155_bin.22_T1900045161_TC20190155_bin.22_contig_000084,betalactone,Others
T1900045161_TC20190155_bin.22.fa.c00206_T190004...region001, T1900045161_TC20190155_bin.22_T1900045161_TC20190155_bin.22_contig_000206,ranthipeptide,RiPPs
T1900045161_TC20190155_bin.22.fa.c00240_T190004...region001, T1900045161_TC20190155_bin.22_T1900045161_TC20190155_bin.22_contig_000240,RRE-containing,RiPPs
T1900045161_TC20190155_bin.220.fa.c00016_T190004...region001, T1900045161_TC20190155_bin.220_T1900045161_TC20190155_bin.220_contig_000016,RRE-containing,RiPPs
T1900045161_TC20190155_bin.220.fa.c00026_T190004...region001, T1900045161_TC20190155_bin.220_T1900045161_TC20190155_bin.220_contig_000026,NRPS-like,NRPS
T1900045161_TC20190155_bin.247.fa.c00024_T190004...region001, T1900045161_TC20190155_bin.247_T1900045161_TC20190155_bin.247_contig_000024,ranthipeptide,RiPPs
T1900045161_TC20190155_bin.247.fa.c00083_T190004...region001, T1900045161_TC20190155_bin.247_T1900045161_TC20190155_bin.247_contig_000083,RRE-containing,RiPPs
T1900045161_TC20190155_bin.249.fa.c00011_T190004...region001, T1900045161_TC20190155_bin.249_T1900045161_TC20190155_bin.249_contig_000011,ranthipeptide,RiPPs
T1900045161_TC20190155_bin.249.fa.c00115_T190004...region001, T1900045161_TC20190155_bin.249_T1900045161_TC20190155_bin.249_contig_000115,betalactone,Others
T1900045161_TC20190155_bin.249.fa.c00140_T190004...region001, T1900045161_TC20190155_bin.249_T1900045161_TC20190155_bin.249_contig_000140,RRE-containing,RiPPs
T1900045161_TC20190155_bin.249.fa.c00186_T190004...region001, T1900045161_TC20190155_bin.249_T1900045161_TC20190155_bin.249_contig_000186,betalactone,Others
T1900045161_TC20190155_bin.253.fa.c00049_T190004...region001, T1900045161_TC20190155_bin.253_T1900045161_TC20190155_bin.253_contig_000049,RRE-containing,RiPPs
T1900045161_TC20190155_bin.253.fa.c00155_T190004...region001, T1900045161_TC20190155_bin.253_T1900045161_TC20190155_bin.253_contig_000155,ranthipeptide,RiPPs
T1900045161_TC20190155_bin.268.fa.c00028_T190004...region001, T1900045161_TC20190155_bin.268_T1900045161_TC20190155_bin.268_contig_000028,RRE-containing,RiPPs
T1900045161_TC20190155_bin.268.fa.c00031_T190004...region001, T1900045161_TC20190155_bin.268_T1900045161_TC20190155_bin.268_contig_000031,ranthipeptide,RiPPs
T1900045161_TC20190155_bin.27.fa.c00190_T190004...region001, T1900045161_TC20190155_bin.27_T1900045161_TC20190155_bin.27_contig_000190,ranthipeptide,RiPPs
T1900045161_TC20190155_bin.27.fa.c00482_T190004...region001, T1900045161_TC20190155_bin.27_T1900045161_TC20190155_bin.27_contig_000482,betalactone,Others
T1900045161_TC20190155_bin.270.fa.c00047_T190004...region001, T1900045161_TC20190155_bin.270_T1900045161_TC20190155_bin.270_contig_000047,betalactone,Others
T1900045161_TC20190155_bin.270.fa.c00104_T190004...region001, T1900045161_TC20190155_bin.270_T1900045161_TC20190155_bin.270_contig_000104,RRE-containing,RiPPs
T1900045161_TC20190155_bin.274.fa.c00019_T190004...region001, T1900045161_TC20190155_bin.274_T1900045161_TC20190155_bin.274_contig_000019,terpene,Terpene
T1900045161_TC20190155_bin.274.fa.c00037_T190004...region001, T1900045161_TC20190155_bin.274_T1900045161_TC20190155_bin.274_contig_000037,other,Others
T1900045161_TC20190155_bin.274.fa.c00085_T190004...region001, T1900045161_TC20190155_bin.274_T1900045161_TC20190155_bin.274_contig_000085,terpene,Terpene
T1900045161_TC20190155_bin.275.fa.c00001_T190004...region001, T1900045161_TC20190155_bin.275_T1900045161_TC20190155_bin.275_contig_000001,RRE-containing,RiPPs
T1900045161_TC20190155_bin.275.fa.c00011_T190004...region001, T1900045161_TC20190155_bin.275_T1900045161_TC20190155_bin.275_contig_000011,RRE-containing,RiPPs
T1900045161_TC20190155_bin.275.fa.c00024_T190004...region001, T1900045161_TC20190155_bin.275_T1900045161_TC20190155_bin.275_contig_000024,NRPS-like,NRPS
T1900045161_TC20190155_bin.275.fa.c00044_T190004...region001, T1900045161_TC20190155_bin.275_T1900045161_TC20190155_bin.275_contig_000044,ranthipeptide,RiPPs
T1900045161_TC20190155_bin.307.fa.c00068_T190004...region001, T1900045161_TC20190155_bin.307_T1900045161_TC20190155_bin.307_contig_000068,betalactone,Others
T1900045161_TC20190155_bin.307.fa.c00124_T190004...region001, T1900045161_TC20190155_bin.307_T1900045161_TC20190155_bin.307_contig_000124,ranthipeptide,RiPPs
T1900045161_TC20190155_bin.307.fa.c00145_T190004...region001, T1900045161_TC20190155_bin.307_T1900045161_TC20190155_bin.307_contig_000145,RRE-containing,RiPPs
T1900045161_TC20190155_bin.308.fa.c00166_T190004...region001, T1900045161_TC20190155_bin.308_T1900045161_TC20190155_bin.308_contig_000166,ranthipeptide,RiPPs
T1900045161_TC20190155_bin.316.fa.c00141_T190004...region001, T1900045161_TC20190155_bin.316_T1900045161_TC20190155_bin.316_contig_000141,betalactone,Others
T1900045161_TC20190155_bin.32.fa.c00034_T190004...region001, T1900045161_TC20190155_bin.32_T1900045161_TC20190155_bin.32_contig_000034,LAP,RiPPs
T1900045161_TC20190155_bin.38.fa.c00031_T190004...region001, T1900045161_TC20190155_bin.38_T1900045161_TC20190155_bin.38_contig_000031,RRE-containing,RiPPs
T1900045161_TC20190155_bin.38.fa.c00053_T190004...region001, T1900045161_TC20190155_bin.38_T1900045161_TC20190155_bin.38_contig_000053,betalactone,Others
T1900045161_TC20190155_bin.38.fa.c00055_T190004...region001, T1900045161_TC20190155_bin.38_T1900045161_TC20190155_bin.38_contig_000055,ranthipeptide,RiPPs
T1900045161_TC20190155_bin.43.fa.c00018_T190004...region001, T1900045161_TC20190155_bin.43_T1900045161_TC20190155_bin.43_contig_000018,terpene,Terpene
T1900045161_TC20190155_bin.66.fa.c00010_T190004...region001, T1900045161_TC20190155_bin.66_T1900045161_TC20190155_bin.66_contig_000010,betalactone,Others
T1900045161_TC20190155_bin.66.fa.c00036_T190004...region001, T1900045161_TC20190155_bin.66_T1900045161_TC20190155_bin.66_contig_000036,NRPS,NRPS
T1900045161_TC20190155_bin.66.fa.c00049_T190004...region001, T1900045161_TC20190155_bin.66_T1900045161_TC20190155_bin.66_contig_000049,RRE-containing,RiPPs
T1900045161_TC20190155_bin.66.fa.c00060_T190004...region001, T1900045161_TC20190155_bin.66_T1900045161_TC20190155_bin.66_contig_000060,RRE-containing,RiPPs
T1900045161_TC20190155_bin.66.fa.c00075_T190004...region001, T1900045161_TC20190155_bin.66_T1900045161_TC20190155_bin.66_contig_000075,ranthipeptide,RiPPs
T1900045161_TC20190155_bin.66.fa.c00076_T190004...region001, T1900045161_TC20190155_bin.66_T1900045161_TC20190155_bin.66_contig_000076,NRPS,NRPS
T1900045161_TC20190155_bin.69.fa.c00012_T190004...region001, T1900045161_TC20190155_bin.69_T1900045161_TC20190155_bin.69_contig_000012,ranthipeptide,RiPPs
T1900045161_TC20190155_bin.69.fa.c00032_T190004...region001, T1900045161_TC20190155_bin.69_T1900045161_TC20190155_bin.69_contig_000032,RRE-containing,RiPPs
T1900045161_TC20190155_bin.69.fa.c00044_T190004...region001, T1900045161_TC20190155_bin.69_T1900045161_TC20190155_bin.69_contig_000044,betalactone,Others
T1900045161_TC20190155_bin.70.fa.c00003_T190004...region001, T1900045161_TC20190155_bin.70_T1900045161_TC20190155_bin.70_contig_000003,ranthipeptide,RiPPs
T1900045161_TC20190155_bin.77.fa.c00164_T190004...region001, T1900045161_TC20190155_bin.77_T1900045161_TC20190155_bin.77_contig_000164,ranthipeptide,RiPPs
T1900045161_TC20190155_bin.88.fa.c00001_T190004...region001, T1900045161_TC20190155_bin.88_T1900045161_TC20190155_bin.88_contig_000001,RRE-containing,RiPPs
T1900045161_TC20190155_bin.88.fa.c00016_T190004...region001, T1900045161_TC20190155_bin.88_T1900045161_TC20190155_bin.88_contig_000016,RRE-containing,RiPPs
T1900045161_TC20190155_bin.88.fa.c00020_T190004...region001, T1900045161_TC20190155_bin.88_T1900045161_TC20190155_bin.88_contig_000020,betalactone,Others
T1900045161_TC20190155_bin.88.fa.c00034_T190004...region001, T1900045161_TC20190155_bin.88_T1900045161_TC20190155_bin.88_contig_000034,ranthipeptide,RiPPs
T1900045161_TC20190155_bin.91.fa.c00053_T190004...region001, T1900045161_TC20190155_bin.91_T1900045161_TC20190155_bin.91_contig_000053,betalactone,Others
T1900045161_TC20190155_bin.97.fa.c00518_T190004...region001, T1900045161_TC20190155_bin.97_T1900045161_TC20190155_bin.97_contig_000518,ranthipeptide,RiPPs
T1900045161_TC20190155_bin.97.fa.c00529_T190004...region001, T1900045161_TC20190155_bin.97_T1900045161_TC20190155_bin.97_contig_000529,cyclic-lactone-autoinducer,RiPPs
T1900045162_TC20190156_bin.100.fa.c00030_T190004...region001, T1900045162_TC20190156_bin.100_T1900045162_TC20190156_bin.100_contig_000030,cyclic-lactone-autoinducer,RiPPs
T1900045162_TC20190156_bin.127.fa.c00150_T190004...region001, T1900045162_TC20190156_bin.127_T1900045162_TC20190156_bin.127_contig_000150,ranthipeptide,RiPPs
T1900045162_TC20190156_bin.168.fa.c00063_T190004...region001, T1900045162_TC20190156_bin.168_T1900045162_TC20190156_bin.168_contig_000063,RRE-containing,RiPPs
T1900045162_TC20190156_bin.168.fa.c00105_T190004...region001, T1900045162_TC20190156_bin.168_T1900045162_TC20190156_bin.168_contig_000105,betalactone,Others
T1900045162_TC20190156_bin.168.fa.c00112_T190004...region001, T1900045162_TC20190156_bin.168_T1900045162_TC20190156_bin.168_contig_000112,RRE-containing,RiPPs
T1900045162_TC20190156_bin.168.fa.c00157_T190004...region001, T1900045162_TC20190156_bin.168_T1900045162_TC20190156_bin.168_contig_000157,ranthipeptide,RiPPs
T1900045162_TC20190156_bin.168.fa.c00172_T190004...region001, T1900045162_TC20190156_bin.168_T1900045162_TC20190156_bin.168_contig_000172,RRE-containing,RiPPs
T1900045162_TC20190156_bin.231.fa.c00004_T190004...region001, T1900045162_TC20190156_bin.231_T1900045162_TC20190156_bin.231_contig_000004,RRE-containing,RiPPs
T1900045162_TC20190156_bin.239.fa.c00024_T190004...region001, T1900045162_TC20190156_bin.239_T1900045162_TC20190156_bin.239_contig_000024,ranthipeptide,RiPPs
T1900045162_TC20190156_bin.249.fa.c00014_T190004...region001, T1900045162_TC20190156_bin.249_T1900045162_TC20190156_bin.249_contig_000014,RRE-containing,RiPPs
T1900045162_TC20190156_bin.249.fa.c00264_T190004...region001, T1900045162_TC20190156_bin.249_T1900045162_TC20190156_bin.249_contig_000264,RRE-containing,RiPPs
T1900045162_TC20190156_bin.261.fa.c00013_T190004...region001, T1900045162_TC20190156_bin.261_T1900045162_TC20190156_bin.261_contig_000013,arylpolyene,Others
T1900045162_TC20190156_bin.271.fa.c00006_T190004...region001, T1900045162_TC20190156_bin.271_T1900045162_TC20190156_bin.271_contig_000006,RRE-containing,RiPPs
T1900045162_TC20190156_bin.272.fa.c00080_T190004...region001, T1900045162_TC20190156_bin.272_T1900045162_TC20190156_bin.272_contig_000080,RRE-containing,RiPPs
T1900045162_TC20190156_bin.300.fa.c00012_T190004...region001, T1900045162_TC20190156_bin.300_T1900045162_TC20190156_bin.300_contig_000012,RRE-containing,RiPPs
T1900045162_TC20190156_bin.300.fa.c00176_T190004...region001, T1900045162_TC20190156_bin.300_T1900045162_TC20190156_bin.300_contig_000176,RRE-containing,RiPPs
T1900045162_TC20190156_bin.300.fa.c00192_T190004...region001, T1900045162_TC20190156_bin.300_T1900045162_TC20190156_bin.300_contig_000192,RRE-containing,RiPPs
T1900045162_TC20190156_bin.41.fa.c00095_T190004...region001, T1900045162_TC20190156_bin.41_T1900045162_TC20190156_bin.41_contig_000095,RRE-containing,RiPPs
T1900045162_TC20190156_bin.41.fa.c00109_T190004...region001, T1900045162_TC20190156_bin.41_T1900045162_TC20190156_bin.41_contig_000109,betalactone,Others
T1900045162_TC20190156_bin.41.fa.c00139_T190004...region001, T1900045162_TC20190156_bin.41_T1900045162_TC20190156_bin.41_contig_000139,ranthipeptide,RiPPs
T1900045162_TC20190156_bin.60.fa.c00126_T190004...region001, T1900045162_TC20190156_bin.60_T1900045162_TC20190156_bin.60_contig_000126,ranthipeptide,RiPPs
T1900045162_TC20190156_bin.66.fa.c00019_T190004...region001, T1900045162_TC20190156_bin.66_T1900045162_TC20190156_bin.66_contig_000019,betalactone,Others
T1900045162_TC20190156_bin.66.fa.c00128_T190004...region001, T1900045162_TC20190156_bin.66_T1900045162_TC20190156_bin.66_contig_000128,NRPS-like,NRPS
T1900045162_TC20190156_bin.66.fa.c00181_T190004...region001, T1900045162_TC20190156_bin.66_T1900045162_TC20190156_bin.66_contig_000181,RRE-containing,RiPPs
T1900045163_TC20190157_bin.108.fa.c00232_T190004...region001, T1900045163_TC20190157_bin.108_T1900045163_TC20190157_bin.108_contig_000232,NRPS-like,NRPS
T1900045163_TC20190157_bin.108.fa.c00283_T190004...region001, T1900045163_TC20190157_bin.108_T1900045163_TC20190157_bin.108_contig_000283,RRE-containing,RiPPs
T1900045163_TC20190157_bin.112.fa.c00170_T190004...region001, T1900045163_TC20190157_bin.112_T1900045163_TC20190157_bin.112_contig_000170,RRE-containing,RiPPs
T1900045163_TC20190157_bin.189.fa.c00019_T190004...region001, T1900045163_TC20190157_bin.189_T1900045163_TC20190157_bin.189_contig_000019,betalactone,Others
T1900045163_TC20190157_bin.189.fa.c00071_T190004...region001, T1900045163_TC20190157_bin.189_T1900045163_TC20190157_bin.189_contig_000071,ranthipeptide,RiPPs
T1900045163_TC20190157_bin.189.fa.c00072_T190004...region001, T1900045163_TC20190157_bin.189_T1900045163_TC20190157_bin.189_contig_000072,RRE-containing,RiPPs
T1900045163_TC20190157_bin.19.fa.c00034_T190004...region001, T1900045163_TC20190157_bin.19_T1900045163_TC20190157_bin.19_contig_000034,betalactone,Others
T1900045163_TC20190157_bin.2.fa.c00051_T190004...region001, T1900045163_TC20190157_bin.2_T1900045163_TC20190157_bin.2_contig_000051,RRE-containing,RiPPs
T1900045163_TC20190157_bin.204.fa.c00019_T190004...region001, T1900045163_TC20190157_bin.204_T1900045163_TC20190157_bin.204_contig_000019,RRE-containing,RiPPs
T1900045163_TC20190157_bin.204.fa.c00073_T190004...region001, T1900045163_TC20190157_bin.204_T1900045163_TC20190157_bin.204_contig_000073,ranthipeptide,RiPPs
T1900045163_TC20190157_bin.204.fa.c00112_T190004...region001, T1900045163_TC20190157_bin.204_T1900045163_TC20190157_bin.204_contig_000112,RRE-containing,RiPPs
T1900045163_TC20190157_bin.219.fa.c00214_T190004...region001, T1900045163_TC20190157_bin.219_T1900045163_TC20190157_bin.219_contig_000214,arylpolyene,Others
T1900045163_TC20190157_bin.219.fa.c00439_T190004...region001, T1900045163_TC20190157_bin.219_T1900045163_TC20190157_bin.219_contig_000439,NRPS-like,NRPS
T1900045163_TC20190157_bin.231.fa.c00015_T190004...region001, T1900045163_TC20190157_bin.231_T1900045163_TC20190157_bin.231_contig_000015,ranthipeptide,RiPPs
T1900045163_TC20190157_bin.231.fa.c00097_T190004...region001, T1900045163_TC20190157_bin.231_T1900045163_TC20190157_bin.231_contig_000097,RRE-containing,RiPPs
T1900045163_TC20190157_bin.231.fa.c00130_T190004...region001, T1900045163_TC20190157_bin.231_T1900045163_TC20190157_bin.231_contig_000130,RRE-containing,RiPPs
T1900045163_TC20190157_bin.260.fa.c00056_T190004...region001, T1900045163_TC20190157_bin.260_T1900045163_TC20190157_bin.260_contig_000056,RRE-containing,RiPPs
T1900045163_TC20190157_bin.260.fa.c00070_T190004...region001, T1900045163_TC20190157_bin.260_T1900045163_TC20190157_bin.260_contig_000070,RRE-containing,RiPPs
T1900045163_TC20190157_bin.260.fa.c00105_T190004...region001, T1900045163_TC20190157_bin.260_T1900045163_TC20190157_bin.260_contig_000105,betalactone,Others
T1900045163_TC20190157_bin.260.fa.c00108_T190004...region001, T1900045163_TC20190157_bin.260_T1900045163_TC20190157_bin.260_contig_000108,ranthipeptide,RiPPs
T1900045163_TC20190157_bin.260.fa.c00118_T190004...region001, T1900045163_TC20190157_bin.260_T1900045163_TC20190157_bin.260_contig_000118,ranthipeptide,RiPPs
T1900045163_TC20190157_bin.286.fa.c00044_T190004...region001, T1900045163_TC20190157_bin.286_T1900045163_TC20190157_bin.286_contig_000044,RRE-containing,RiPPs
T1900045163_TC20190157_bin.298.fa.c00020_T190004...region001, T1900045163_TC20190157_bin.298_T1900045163_TC20190157_bin.298_contig_000020,RRE-containing,RiPPs
T1900045163_TC20190157_bin.298.fa.c00141_T190004...region001, T1900045163_TC20190157_bin.298_T1900045163_TC20190157_bin.298_contig_000141,ranthipeptide,RiPPs
T1900045163_TC20190157_bin.299.fa.c00019_T190004...region001, T1900045163_TC20190157_bin.299_T1900045163_TC20190157_bin.299_contig_000019,RRE-containing,RiPPs
T1900045163_TC20190157_bin.299.fa.c00105_T190004...region001, T1900045163_TC20190157_bin.299_T1900045163_TC20190157_bin.299_contig_000105,betalactone,Others
T1900045163_TC20190157_bin.43.fa.c00022_T190004...region001, T1900045163_TC20190157_bin.43_T1900045163_TC20190157_bin.43_contig_000022,RRE-containing,RiPPs
T1900045163_TC20190157_bin.85.fa.c00073_T190004...region001, T1900045163_TC20190157_bin.85_T1900045163_TC20190157_bin.85_contig_000073,RRE-containing,RiPPs
T1900045164_TC20190158_bin.101.fa.c00002_T190004...region001, T1900045164_TC20190158_bin.101_T1900045164_TC20190158_bin.101_contig_000002,NRPS-like,NRPS
T1900045164_TC20190158_bin.101.fa.c00010_T190004...region001, T1900045164_TC20190158_bin.101_T1900045164_TC20190158_bin.101_contig_000010,betalactone,Others
T1900045164_TC20190158_bin.101.fa.c00029_T190004...region001, T1900045164_TC20190158_bin.101_T1900045164_TC20190158_bin.101_contig_000029,RRE-containing,RiPPs
T1900045164_TC20190158_bin.101.fa.c00045_T190004...region001, T1900045164_TC20190158_bin.101_T1900045164_TC20190158_bin.101_contig_000045,betalactone,Others
T1900045164_TC20190158_bin.101.fa.c00081_T190004...region001, T1900045164_TC20190158_bin.101_T1900045164_TC20190158_bin.101_contig_000081,NRPS,NRPS
T1900045164_TC20190158_bin.101.fa.c00083_T190004...region001, T1900045164_TC20190158_bin.101_T1900045164_TC20190158_bin.101_contig_000083,cyclic-lactone-autoinducer.ranthipeptide,RiPPs
T1900045164_TC20190158_bin.101.fa.c00084_T190004...region001, T1900045164_TC20190158_bin.101_T1900045164_TC20190158_bin.101_contig_000084,ranthipeptide,RiPPs
T1900045164_TC20190158_bin.108.fa.c00028_T190004...region001, T1900045164_TC20190158_bin.108_T1900045164_TC20190158_bin.108_contig_000028,RRE-containing,RiPPs
T1900045164_TC20190158_bin.108.fa.c00047_T190004...region001, T1900045164_TC20190158_bin.108_T1900045164_TC20190158_bin.108_contig_000047,RRE-containing,RiPPs
T1900045164_TC20190158_bin.108.fa.c00082_T190004...region001, T1900045164_TC20190158_bin.108_T1900045164_TC20190158_bin.108_contig_000082,betalactone,Others
T1900045164_TC20190158_bin.108.fa.c00224_T190004...region001, T1900045164_TC20190158_bin.108_T1900045164_TC20190158_bin.108_contig_000224,RRE-containing,RiPPs
T1900045164_TC20190158_bin.149.fa.c00015_T190004...region001, T1900045164_TC20190158_bin.149_T1900045164_TC20190158_bin.149_contig_000015,RRE-containing,RiPPs
T1900045164_TC20190158_bin.149.fa.c00016_T190004...region001, T1900045164_TC20190158_bin.149_T1900045164_TC20190158_bin.149_contig_000016,betalactone,Others
T1900045164_TC20190158_bin.193.fa.c00244_T190004...region001, T1900045164_TC20190158_bin.193_T1900045164_TC20190158_bin.193_contig_000244,ranthipeptide,RiPPs
T1900045164_TC20190158_bin.248.fa.c00005_T190004...region001, T1900045164_TC20190158_bin.248_T1900045164_TC20190158_bin.248_contig_000005,betalactone,Others
T1900045164_TC20190158_bin.248.fa.c00180_T190004...region001, T1900045164_TC20190158_bin.248_T1900045164_TC20190158_bin.248_contig_000180,RRE-containing,RiPPs
T1900045164_TC20190158_bin.252.fa.c00001_T190004...region001, T1900045164_TC20190158_bin.252_T1900045164_TC20190158_bin.252_contig_000001,NRPS-like,NRPS
T1900045164_TC20190158_bin.252.fa.c00088_T190004...region001, T1900045164_TC20190158_bin.252_T1900045164_TC20190158_bin.252_contig_000088,NRPS,NRPS
T1900045164_TC20190158_bin.54.fa.c00004_T190004...region001, T1900045164_TC20190158_bin.54_T1900045164_TC20190158_bin.54_contig_000004,RRE-containing,RiPPs
T1900045164_TC20190158_bin.54.fa.c00041_T190004...region001, T1900045164_TC20190158_bin.54_T1900045164_TC20190158_bin.54_contig_000041,betalactone,Others
T1900045164_TC20190158_bin.54.fa.c00064_T190004...region001, T1900045164_TC20190158_bin.54_T1900045164_TC20190158_bin.54_contig_000064,ranthipeptide,RiPPs
T1900045164_TC20190158_bin.57.fa.c00088_T190004...region001, T1900045164_TC20190158_bin.57_T1900045164_TC20190158_bin.57_contig_000088,RRE-containing,RiPPs
T1900045164_TC20190158_bin.57.fa.c00092_T190004...region001, T1900045164_TC20190158_bin.57_T1900045164_TC20190158_bin.57_contig_000092,betalactone,Others
T1900045164_TC20190158_bin.57.fa.c00117_T190004...region001, T1900045164_TC20190158_bin.57_T1900045164_TC20190158_bin.57_contig_000117,arylpolyene,Others
T1900045164_TC20190158_bin.61.fa.c00016_T190004...region001, T1900045164_TC20190158_bin.61_T1900045164_TC20190158_bin.61_contig_000016,RRE-containing,RiPPs
T1900045164_TC20190158_bin.61.fa.c00063_T190004...region001, T1900045164_TC20190158_bin.61_T1900045164_TC20190158_bin.61_contig_000063,betalactone,Others
T1900045164_TC20190158_bin.98.fa.c00154_T190004...region001, T1900045164_TC20190158_bin.98_T1900045164_TC20190158_bin.98_contig_000154,betalactone,Others
T1900045164_TC20190158_bin.98.fa.c00168_T190004...region001, T1900045164_TC20190158_bin.98_T1900045164_TC20190158_bin.98_contig_000168,RRE-containing,RiPPs
T1900045165_TC20190159_bin.1.fa.c00212_T190004...region001, T1900045165_TC20190159_bin.1_T1900045165_TC20190159_bin.1_contig_000212,betalactone,Others
T1900045165_TC20190159_bin.10.fa.c00037_T190004...region001, T1900045165_TC20190159_bin.10_T1900045165_TC20190159_bin.10_contig_000037,lassopeptide,RiPPs
T1900045165_TC20190159_bin.10.fa.c00081_T190004...region001, T1900045165_TC20190159_bin.10_T1900045165_TC20190159_bin.10_contig_000081,ranthipeptide,RiPPs
T1900045165_TC20190159_bin.153.fa.c00148_T190004...region001, T1900045165_TC20190159_bin.153_T1900045165_TC20190159_bin.153_contig_000148,RRE-containing,RiPPs
T1900045165_TC20190159_bin.164.fa.c00210_T190004...region001, T1900045165_TC20190159_bin.164_T1900045165_TC20190159_bin.164_contig_000210,RRE-containing,RiPPs
T1900045165_TC20190159_bin.164.fa.c00334_T190004...region001, T1900045165_TC20190159_bin.164_T1900045165_TC20190159_bin.164_contig_000334,RRE-containing,RiPPs
T1900045165_TC20190159_bin.164.fa.c00373_T190004...region001, T1900045165_TC20190159_bin.164_T1900045165_TC20190159_bin.164_contig_000373,ranthipeptide,RiPPs
T1900045165_TC20190159_bin.164.fa.c00417_T190004...region001, T1900045165_TC20190159_bin.164_T1900045165_TC20190159_bin.164_contig_000417,betalactone,Others
T1900045165_TC20190159_bin.18.fa.c00060_T190004...region001, T1900045165_TC20190159_bin.18_T1900045165_TC20190159_bin.18_contig_000060,betalactone,Others
T1900045165_TC20190159_bin.181.fa.c00120_T190004...region001, T1900045165_TC20190159_bin.181_T1900045165_TC20190159_bin.181_contig_000120,RRE-containing,RiPPs
T1900045165_TC20190159_bin.188.fa.c00065_T190004...region001, T1900045165_TC20190159_bin.188_T1900045165_TC20190159_bin.188_contig_000065,cyclic-lactone-autoinducer,RiPPs
T1900045165_TC20190159_bin.202.fa.c00148_T190004...region001, T1900045165_TC20190159_bin.202_T1900045165_TC20190159_bin.202_contig_000148,betalactone,Others
T1900045165_TC20190159_bin.204.fa.c00194_T190004...region001, T1900045165_TC20190159_bin.204_T1900045165_TC20190159_bin.204_contig_000194,arylpolyene,Others
T1900045165_TC20190159_bin.204.fa.c00319_T190004...region001, T1900045165_TC20190159_bin.204_T1900045165_TC20190159_bin.204_contig_000319,betalactone,Others
T1900045165_TC20190159_bin.204.fa.c00358_T190004...region001, T1900045165_TC20190159_bin.204_T1900045165_TC20190159_bin.204_contig_000358,arylpolyene,Others
T1900045165_TC20190159_bin.204.fa.c00392_T190004...region001, T1900045165_TC20190159_bin.204_T1900045165_TC20190159_bin.204_contig_000392,arylpolyene,Others
T1900045165_TC20190159_bin.204.fa.c00432_T190004...region001, T1900045165_TC20190159_bin.204_T1900045165_TC20190159_bin.204_contig_000432,arylpolyene,Others
T1900045165_TC20190159_bin.204.fa.c00471_T190004...region001, T1900045165_TC20190159_bin.204_T1900045165_TC20190159_bin.204_contig_000471,RRE-containing,RiPPs
T1900045165_TC20190159_bin.217.fa.c00009_T190004...region001, T1900045165_TC20190159_bin.217_T1900045165_TC20190159_bin.217_contig_000009,ranthipeptide,RiPPs
T1900045165_TC20190159_bin.217.fa.c00013_T190004...region001, T1900045165_TC20190159_bin.217_T1900045165_TC20190159_bin.217_contig_000013,RRE-containing,RiPPs
T1900045165_TC20190159_bin.289.fa.c00036_T190004...region001, T1900045165_TC20190159_bin.289_T1900045165_TC20190159_bin.289_contig_000036,terpene,Terpene
T1900045165_TC20190159_bin.289.fa.c00043_T190004...region001, T1900045165_TC20190159_bin.289_T1900045165_TC20190159_bin.289_contig_000043,arylpolyene,Others
T1900045165_TC20190159_bin.3.fa.c00012_T190004...region001, T1900045165_TC20190159_bin.3_T1900045165_TC20190159_bin.3_contig_000012,NRPS-like,NRPS
T1900045165_TC20190159_bin.3.fa.c00017_T190004...region001, T1900045165_TC20190159_bin.3_T1900045165_TC20190159_bin.3_contig_000017,ranthipeptide,RiPPs
T1900045165_TC20190159_bin.3.fa.c00025_T190004...region001, T1900045165_TC20190159_bin.3_T1900045165_TC20190159_bin.3_contig_000025,betalactone,Others
T1900045165_TC20190159_bin.357.fa.c00060_T190004...region001, T1900045165_TC20190159_bin.357_T1900045165_TC20190159_bin.357_contig_000060,betalactone,Others
