BGC_ID,BGC_cluster_ID,BGC_Prediction,BiG-SCAPE_class
T1900045636_YK20190330_bin.278.fa.c00035_T190004...region001, T1900045636_YK20190330_bin.278_T1900045636_YK20190330_bin.278_contig_000035,NRPS,NRPS
T1900045636_YK20190330_bin.278.fa.c00080_T190004...region001, T1900045636_YK20190330_bin.278_T1900045636_YK20190330_bin.278_contig_000080,NRPS,NRPS
T1900045636_YK20190330_bin.278.fa.c00193_T190004...region001, T1900045636_YK20190330_bin.278_T1900045636_YK20190330_bin.278_contig_000193,betalactone,Others
T1900045636_YK20190330_bin.278.fa.c00219_T190004...region001, T1900045636_YK20190330_bin.278_T1900045636_YK20190330_bin.278_contig_000219,ranthipeptide,RiPPs
T1900045636_YK20190330_bin.278.fa.c00242_T190004...region001, T1900045636_YK20190330_bin.278_T1900045636_YK20190330_bin.278_contig_000242,NRPS,NRPS
T1900045636_YK20190330_bin.28.fa.c00237_T190004...region001, T1900045636_YK20190330_bin.28_T1900045636_YK20190330_bin.28_contig_000237,ranthipeptide,RiPPs
T1900045636_YK20190330_bin.28.fa.c00302_T190004...region001, T1900045636_YK20190330_bin.28_T1900045636_YK20190330_bin.28_contig_000302,RRE-containing,RiPPs
T1900045636_YK20190330_bin.294.fa.c00002_T190004...region001, T1900045636_YK20190330_bin.294_T1900045636_YK20190330_bin.294_contig_000002,arylpolyene,Others
T1900045636_YK20190330_bin.294.fa.c00057_T190004...region001, T1900045636_YK20190330_bin.294_T1900045636_YK20190330_bin.294_contig_000057,RRE-containing,RiPPs
T1900045636_YK20190330_bin.303.fa.c00028_T190004...region001, T1900045636_YK20190330_bin.303_T1900045636_YK20190330_bin.303_contig_000028,ranthipeptide,RiPPs
T1900045636_YK20190330_bin.310.fa.c00010_T190004...region001, T1900045636_YK20190330_bin.310_T1900045636_YK20190330_bin.310_contig_000010,ranthipeptide,RiPPs
T1900045636_YK20190330_bin.310.fa.c00034_T190004...region001, T1900045636_YK20190330_bin.310_T1900045636_YK20190330_bin.310_contig_000034,RRE-containing,RiPPs
T1900045636_YK20190330_bin.83.fa.c00078_T190004...region001, T1900045636_YK20190330_bin.83_T1900045636_YK20190330_bin.83_contig_000078,ranthipeptide,RiPPs
T1900045636_YK20190330_bin.83.fa.c00311_T190004...region001, T1900045636_YK20190330_bin.83_T1900045636_YK20190330_bin.83_contig_000311,RRE-containing,RiPPs
T1900045636_YK20190330_bin.96.fa.c00013_T190004...region001, T1900045636_YK20190330_bin.96_T1900045636_YK20190330_bin.96_contig_000013,RRE-containing,RiPPs
T1900045636_YK20190330_bin.96.fa.c00019_T190004...region001, T1900045636_YK20190330_bin.96_T1900045636_YK20190330_bin.96_contig_000019,betalactone,Others
T1900045637_YK20190331_bin.107.fa.c00055_T190004...region001, T1900045637_YK20190331_bin.107_T1900045637_YK20190331_bin.107_contig_000055,ranthipeptide,RiPPs
T1900045637_YK20190331_bin.159.fa.c00069_T190004...region001, T1900045637_YK20190331_bin.159_T1900045637_YK20190331_bin.159_contig_000069,RRE-containing,RiPPs
T1900045637_YK20190331_bin.5.fa.c00031_T190004...region001, T1900045637_YK20190331_bin.5_T1900045637_YK20190331_bin.5_contig_000031,RRE-containing,RiPPs
T1900045637_YK20190331_bin.5.fa.c00176_T190004...region001, T1900045637_YK20190331_bin.5_T1900045637_YK20190331_bin.5_contig_000176,RRE-containing,RiPPs
T1900045637_YK20190331_bin.5.fa.c00333_T190004...region001, T1900045637_YK20190331_bin.5_T1900045637_YK20190331_bin.5_contig_000333,NRPS-like,NRPS
T1900045637_YK20190331_bin.71.fa.c00066_T190004...region001, T1900045637_YK20190331_bin.71_T1900045637_YK20190331_bin.71_contig_000066,RRE-containing,RiPPs
T1900045637_YK20190331_bin.71.fa.c00072_T190004...region001, T1900045637_YK20190331_bin.71_T1900045637_YK20190331_bin.71_contig_000072,ranthipeptide,RiPPs
T1900045637_YK20190331_bin.77.fa.c00035_T190004...region001, T1900045637_YK20190331_bin.77_T1900045637_YK20190331_bin.77_contig_000035,cyclic-lactone-autoinducer,RiPPs
T1900045637_YK20190331_bin.77.fa.c00064_T190004...region001, T1900045637_YK20190331_bin.77_T1900045637_YK20190331_bin.77_contig_000064,NRPS-like,NRPS
T1900045637_YK20190331_bin.77.fa.c00084_T190004...region001, T1900045637_YK20190331_bin.77_T1900045637_YK20190331_bin.77_contig_000084,ranthipeptide,RiPPs
T1900045637_YK20190331_bin.77.fa.c00121_T190004...region001, T1900045637_YK20190331_bin.77_T1900045637_YK20190331_bin.77_contig_000121,betalactone,Others
T1900045637_YK20190331_bin.91.fa.c00176_T190004...region001, T1900045637_YK20190331_bin.91_T1900045637_YK20190331_bin.91_contig_000176,betalactone,Others
T1900045637_YK20190331_bin.91.fa.c00179_T190004...region001, T1900045637_YK20190331_bin.91_T1900045637_YK20190331_bin.91_contig_000179,ranthipeptide,RiPPs
T1900045637_YK20190331_bin.97.fa.c00450_T190004...region001, T1900045637_YK20190331_bin.97_T1900045637_YK20190331_bin.97_contig_000450,arylpolyene,Others
T1900045638_YK20190332_bin.174.fa.c00007_T190004...region001, T1900045638_YK20190332_bin.174_T1900045638_YK20190332_bin.174_contig_000007,betalactone,Others
T1900045638_YK20190332_bin.174.fa.c00096_T190004...region001, T1900045638_YK20190332_bin.174_T1900045638_YK20190332_bin.174_contig_000096,ranthipeptide,RiPPs
T1900045638_YK20190332_bin.178.fa.c00066_T190004...region001, T1900045638_YK20190332_bin.178_T1900045638_YK20190332_bin.178_contig_000066,ranthipeptide,RiPPs
T1900045638_YK20190332_bin.178.fa.c00074_T190004...region001, T1900045638_YK20190332_bin.178_T1900045638_YK20190332_bin.178_contig_000074,RRE-containing,RiPPs
T1900045638_YK20190332_bin.248.fa.c00083_T190004...region001, T1900045638_YK20190332_bin.248_T1900045638_YK20190332_bin.248_contig_000083,betalactone,Others
T1900045638_YK20190332_bin.248.fa.c00087_T190004...region001, T1900045638_YK20190332_bin.248_T1900045638_YK20190332_bin.248_contig_000087,RRE-containing,RiPPs
T1900045638_YK20190332_bin.248.fa.c00111_T190004...region001, T1900045638_YK20190332_bin.248_T1900045638_YK20190332_bin.248_contig_000111,ranthipeptide,RiPPs
T1900045638_YK20190332_bin.251.fa.c00035_T190004...region001, T1900045638_YK20190332_bin.251_T1900045638_YK20190332_bin.251_contig_000035,NRPS,NRPS
T1900045638_YK20190332_bin.251.fa.c00154_T190004...region001, T1900045638_YK20190332_bin.251_T1900045638_YK20190332_bin.251_contig_000154,NRPS,NRPS
T1900045638_YK20190332_bin.251.fa.c00156_T190004...region001, T1900045638_YK20190332_bin.251_T1900045638_YK20190332_bin.251_contig_000156,RRE-containing,RiPPs
T1900045638_YK20190332_bin.251.fa.c00158_T190004...region001, T1900045638_YK20190332_bin.251_T1900045638_YK20190332_bin.251_contig_000158,RRE-containing,RiPPs
T1900045638_YK20190332_bin.251.fa.c00187_T190004...region001, T1900045638_YK20190332_bin.251_T1900045638_YK20190332_bin.251_contig_000187,ranthipeptide,RiPPs
T1900045638_YK20190332_bin.49.fa.c00006_T190004...region001, T1900045638_YK20190332_bin.49_T1900045638_YK20190332_bin.49_contig_000006,hserlactone,Others
T1900045638_YK20190332_bin.83.fa.c00025_T190004...region001, T1900045638_YK20190332_bin.83_T1900045638_YK20190332_bin.83_contig_000025,RRE-containing,RiPPs
T1900045638_YK20190332_bin.83.fa.c00066_T190004...region001, T1900045638_YK20190332_bin.83_T1900045638_YK20190332_bin.83_contig_000066,NRPS-like,NRPS
T1900045638_YK20190332_bin.89.fa.c00012_T190004...region001, T1900045638_YK20190332_bin.89_T1900045638_YK20190332_bin.89_contig_000012,RRE-containing,RiPPs
T1900045638_YK20190332_bin.89.fa.c00023_T190004...region001, T1900045638_YK20190332_bin.89_T1900045638_YK20190332_bin.89_contig_000023,betalactone,Others
T1900045638_YK20190332_bin.91.fa.c00050_T190004...region001, T1900045638_YK20190332_bin.91_T1900045638_YK20190332_bin.91_contig_000050,RRE-containing,RiPPs
T1900045638_YK20190332_bin.91.fa.c00147_T190004...region001, T1900045638_YK20190332_bin.91_T1900045638_YK20190332_bin.91_contig_000147,RRE-containing,RiPPs
T1900045639_YK20190333_bin.119.fa.c00077_T190004...region001, T1900045639_YK20190333_bin.119_T1900045639_YK20190333_bin.119_contig_000077,ranthipeptide,RiPPs
T1900045639_YK20190333_bin.119.fa.c00124_T190004...region001, T1900045639_YK20190333_bin.119_T1900045639_YK20190333_bin.119_contig_000124,RRE-containing,RiPPs
T1900045639_YK20190333_bin.119.fa.c00189_T190004...region001, T1900045639_YK20190333_bin.119_T1900045639_YK20190333_bin.119_contig_000189,RRE-containing,RiPPs
T1900045639_YK20190333_bin.122.fa.c00277_T190004...region001, T1900045639_YK20190333_bin.122_T1900045639_YK20190333_bin.122_contig_000277,RRE-containing,RiPPs
T1900045639_YK20190333_bin.122.fa.c00408_T190004...region001, T1900045639_YK20190333_bin.122_T1900045639_YK20190333_bin.122_contig_000408,NRPS-like,NRPS
T1900045639_YK20190333_bin.124.fa.c00024_T190004...region001, T1900045639_YK20190333_bin.124_T1900045639_YK20190333_bin.124_contig_000024,RRE-containing,RiPPs
T1900045639_YK20190333_bin.41.fa.c00020_T190004...region001, T1900045639_YK20190333_bin.41_T1900045639_YK20190333_bin.41_contig_000020,RRE-containing,RiPPs
T1900045639_YK20190333_bin.46.fa.c00169_T190004...region001, T1900045639_YK20190333_bin.46_T1900045639_YK20190333_bin.46_contig_000169,RRE-containing,RiPPs
T1900045639_YK20190333_bin.82.fa.c00105_T190004...region001, T1900045639_YK20190333_bin.82_T1900045639_YK20190333_bin.82_contig_000105,ranthipeptide,RiPPs
T1900045639_YK20190333_bin.82.fa.c00127_T190004...region001, T1900045639_YK20190333_bin.82_T1900045639_YK20190333_bin.82_contig_000127,RRE-containing,RiPPs
T1900045640_YK20190334_bin.104.fa.c00114_T190004...region001, T1900045640_YK20190334_bin.104_T1900045640_YK20190334_bin.104_contig_000114,RRE-containing,RiPPs
T1900045640_YK20190334_bin.104.fa.c00227_T190004...region001, T1900045640_YK20190334_bin.104_T1900045640_YK20190334_bin.104_contig_000227,RRE-containing,RiPPs
T1900045640_YK20190334_bin.105.fa.c00031_T190004...region001, T1900045640_YK20190334_bin.105_T1900045640_YK20190334_bin.105_contig_000031,RRE-containing,RiPPs
T1900045640_YK20190334_bin.105.fa.c00071_T190004...region001, T1900045640_YK20190334_bin.105_T1900045640_YK20190334_bin.105_contig_000071,betalactone,Others
T1900045640_YK20190334_bin.11.fa.c00229_T190004...region001, T1900045640_YK20190334_bin.11_T1900045640_YK20190334_bin.11_contig_000229,betalactone,Others
T1900045640_YK20190334_bin.11.fa.c00264_T190004...region001, T1900045640_YK20190334_bin.11_T1900045640_YK20190334_bin.11_contig_000264,RRE-containing,RiPPs
T1900045640_YK20190334_bin.179.fa.c00123_T190004...region001, T1900045640_YK20190334_bin.179_T1900045640_YK20190334_bin.179_contig_000123,RRE-containing,RiPPs
T1900045640_YK20190334_bin.179.fa.c00127_T190004...region001, T1900045640_YK20190334_bin.179_T1900045640_YK20190334_bin.179_contig_000127,ranthipeptide,RiPPs
T1900045640_YK20190334_bin.197.fa.c00034_T190004...region001, T1900045640_YK20190334_bin.197_T1900045640_YK20190334_bin.197_contig_000034,RRE-containing,RiPPs
T1900045640_YK20190334_bin.197.fa.c00051_T190004...region001, T1900045640_YK20190334_bin.197_T1900045640_YK20190334_bin.197_contig_000051,cyclic-lactone-autoinducer,RiPPs
T1900045640_YK20190334_bin.197.fa.c00073_T190004...region001, T1900045640_YK20190334_bin.197_T1900045640_YK20190334_bin.197_contig_000073,betalactone,Others
T1900045640_YK20190334_bin.201.fa.c00009_T190004...region001, T1900045640_YK20190334_bin.201_T1900045640_YK20190334_bin.201_contig_000009,betalactone,Others
T1900045640_YK20190334_bin.201.fa.c00124_T190004...region001, T1900045640_YK20190334_bin.201_T1900045640_YK20190334_bin.201_contig_000124,RRE-containing,RiPPs
T1900045640_YK20190334_bin.201.fa.c00188_T190004...region001, T1900045640_YK20190334_bin.201_T1900045640_YK20190334_bin.201_contig_000188,NRPS-like,NRPS
T1900045640_YK20190334_bin.201.fa.c00258_T190004...region001, T1900045640_YK20190334_bin.201_T1900045640_YK20190334_bin.201_contig_000258,ranthipeptide,RiPPs
T1900045640_YK20190334_bin.201.fa.c00334_T190004...region001, T1900045640_YK20190334_bin.201_T1900045640_YK20190334_bin.201_contig_000334,RRE-containing,RiPPs
T1900045640_YK20190334_bin.238.fa.c00028_T190004...region001, T1900045640_YK20190334_bin.238_T1900045640_YK20190334_bin.238_contig_000028,RRE-containing,RiPPs
T1900045640_YK20190334_bin.34.fa.c00340_T190004...region001, T1900045640_YK20190334_bin.34_T1900045640_YK20190334_bin.34_contig_000340,RRE-containing,RiPPs
T1900045640_YK20190334_bin.60.fa.c00038_T190004...region001, T1900045640_YK20190334_bin.60_T1900045640_YK20190334_bin.60_contig_000038,NRPS,NRPS
T1900045640_YK20190334_bin.60.fa.c00041_T190004...region001, T1900045640_YK20190334_bin.60_T1900045640_YK20190334_bin.60_contig_000041,ranthipeptide,RiPPs
T1900045641_YK20190335_bin.13.fa.c00077_T190004...region001, T1900045641_YK20190335_bin.13_T1900045641_YK20190335_bin.13_contig_000077,RRE-containing,RiPPs
T1900045641_YK20190335_bin.149.fa.c00269_T190004...region001, T1900045641_YK20190335_bin.149_T1900045641_YK20190335_bin.149_contig_000269,terpene,Terpene
T1900045641_YK20190335_bin.149.fa.c00286_T190004...region001, T1900045641_YK20190335_bin.149_T1900045641_YK20190335_bin.149_contig_000286,terpene,Terpene
T1900045642_YK20190336_bin.121.fa.c00002_T190004...region001, T1900045642_YK20190336_bin.121_T1900045642_YK20190336_bin.121_contig_000002,RRE-containing,RiPPs
T1900045642_YK20190336_bin.136.fa.c00233_T190004...region001, T1900045642_YK20190336_bin.136_T1900045642_YK20190336_bin.136_contig_000233,hserlactone,Others
T1900045642_YK20190336_bin.208.fa.c00262_T190004...region001, T1900045642_YK20190336_bin.208_T1900045642_YK20190336_bin.208_contig_000262,RRE-containing,RiPPs
T1900045642_YK20190336_bin.266.fa.c00030_T190004...region001, T1900045642_YK20190336_bin.266_T1900045642_YK20190336_bin.266_contig_000030,RRE-containing,RiPPs
T1900045642_YK20190336_bin.329.fa.c00088_T190004...region001, T1900045642_YK20190336_bin.329_T1900045642_YK20190336_bin.329_contig_000088,ranthipeptide,RiPPs
T1900045642_YK20190336_bin.329.fa.c00091_T190004...region001, T1900045642_YK20190336_bin.329_T1900045642_YK20190336_bin.329_contig_000091,RRE-containing,RiPPs
T1900045642_YK20190336_bin.44.fa.c00031_T190004...region001, T1900045642_YK20190336_bin.44_T1900045642_YK20190336_bin.44_contig_000031,RRE-containing,RiPPs
T1900045643_YK20190337_bin.111.fa.c00010_T190004...region001, T1900045643_YK20190337_bin.111_T1900045643_YK20190337_bin.111_contig_000010,betalactone,Others
T1900045643_YK20190337_bin.111.fa.c00015_T190004...region001, T1900045643_YK20190337_bin.111_T1900045643_YK20190337_bin.111_contig_000015,ranthipeptide,RiPPs
T1900045643_YK20190337_bin.111.fa.c00086_T190004...region001, T1900045643_YK20190337_bin.111_T1900045643_YK20190337_bin.111_contig_000086,NRPS-like,NRPS
T1900045643_YK20190337_bin.142.fa.c00043_T190004...region001, T1900045643_YK20190337_bin.142_T1900045643_YK20190337_bin.142_contig_000043,RRE-containing,RiPPs
T1900045643_YK20190337_bin.142.fa.c00065_T190004...region001, T1900045643_YK20190337_bin.142_T1900045643_YK20190337_bin.142_contig_000065,betalactone,Others
T1900045643_YK20190337_bin.142.fa.c00173_T190004...region001, T1900045643_YK20190337_bin.142_T1900045643_YK20190337_bin.142_contig_000173,ranthipeptide,RiPPs
T1900045643_YK20190337_bin.167.fa.c00027_T190004...region001, T1900045643_YK20190337_bin.167_T1900045643_YK20190337_bin.167_contig_000027,betalactone,Others
T1900045643_YK20190337_bin.167.fa.c00075_T190004...region001, T1900045643_YK20190337_bin.167_T1900045643_YK20190337_bin.167_contig_000075,ranthipeptide,RiPPs
T1900045643_YK20190337_bin.167.fa.c00278_T190004...region001, T1900045643_YK20190337_bin.167_T1900045643_YK20190337_bin.167_contig_000278,RRE-containing,RiPPs
T1900045643_YK20190337_bin.226.fa.c00009_T190004...region001, T1900045643_YK20190337_bin.226_T1900045643_YK20190337_bin.226_contig_000009,betalactone,Others
T1900045643_YK20190337_bin.226.fa.c00126_T190004...region001, T1900045643_YK20190337_bin.226_T1900045643_YK20190337_bin.226_contig_000126,RRE-containing,RiPPs
T1900045643_YK20190337_bin.227.fa.c00037_T190004...region001, T1900045643_YK20190337_bin.227_T1900045643_YK20190337_bin.227_contig_000037,ranthipeptide,RiPPs
T1900045643_YK20190337_bin.227.fa.c00106_T190004...region001, T1900045643_YK20190337_bin.227_T1900045643_YK20190337_bin.227_contig_000106,ranthipeptide,RiPPs
T1900045643_YK20190337_bin.227.fa.c00110_T190004...region001, T1900045643_YK20190337_bin.227_T1900045643_YK20190337_bin.227_contig_000110,betalactone,Others
T1900045643_YK20190337_bin.227.fa.c00124_T190004...region001, T1900045643_YK20190337_bin.227_T1900045643_YK20190337_bin.227_contig_000124,RRE-containing,RiPPs
T1900045643_YK20190337_bin.231.fa.c00005_T190004...region001, T1900045643_YK20190337_bin.231_T1900045643_YK20190337_bin.231_contig_000005,terpene,Terpene
T1900045643_YK20190337_bin.280.fa.c00036_T190004...region001, T1900045643_YK20190337_bin.280_T1900045643_YK20190337_bin.280_contig_000036,NRPS,NRPS
T1900045643_YK20190337_bin.285.fa.c00048_T190004...region001, T1900045643_YK20190337_bin.285_T1900045643_YK20190337_bin.285_contig_000048,RRE-containing,RiPPs
T1900045643_YK20190337_bin.39.fa.c00064_T190004...region001, T1900045643_YK20190337_bin.39_T1900045643_YK20190337_bin.39_contig_000064,betalactone,Others
T1900045643_YK20190337_bin.68.fa.c00034_T190004...region001, T1900045643_YK20190337_bin.68_T1900045643_YK20190337_bin.68_contig_000034,RRE-containing,RiPPs
T1900045643_YK20190337_bin.68.fa.c00085_T190004...region001, T1900045643_YK20190337_bin.68_T1900045643_YK20190337_bin.68_contig_000085,ranthipeptide,RiPPs
T1900045643_YK20190337_bin.78.fa.c00122_T190004...region001, T1900045643_YK20190337_bin.78_T1900045643_YK20190337_bin.78_contig_000122,arylpolyene,Others
T1900045643_YK20190337_bin.8.fa.c00048_T190004...region001, T1900045643_YK20190337_bin.8_T1900045643_YK20190337_bin.8_contig_000048,ranthipeptide.cyclic-lactone-autoinducer,RiPPs
T1900045643_YK20190337_bin.8.fa.c00058_T190004...region001, T1900045643_YK20190337_bin.8_T1900045643_YK20190337_bin.8_contig_000058,RRE-containing,RiPPs
T1900045643_YK20190337_bin.8.fa.c00071_T190004...region001, T1900045643_YK20190337_bin.8_T1900045643_YK20190337_bin.8_contig_000071,cyclic-lactone-autoinducer,RiPPs
T1900045643_YK20190337_bin.8.fa.c00096_T190004...region001, T1900045643_YK20190337_bin.8_T1900045643_YK20190337_bin.8_contig_000096,betalactone,Others
T1900045643_YK20190337_bin.91.fa.c00002_T190004...region001, T1900045643_YK20190337_bin.91_T1900045643_YK20190337_bin.91_contig_000002,ranthipeptide,RiPPs
T1900045643_YK20190337_bin.91.fa.c00042_T190004...region001, T1900045643_YK20190337_bin.91_T1900045643_YK20190337_bin.91_contig_000042,RRE-containing,RiPPs
T1900045643_YK20190337_bin.91.fa.c00043_T190004...region001, T1900045643_YK20190337_bin.91_T1900045643_YK20190337_bin.91_contig_000043,betalactone,Others
T1900045644_YK20190338_bin.102.fa.c00092_T190004...region001, T1900045644_YK20190338_bin.102_T1900045644_YK20190338_bin.102_contig_000092,arylpolyene,Others
T1900045644_YK20190338_bin.11.fa.c00362_T190004...region001, T1900045644_YK20190338_bin.11_T1900045644_YK20190338_bin.11_contig_000362,NRPS-like,NRPS
T1900045644_YK20190338_bin.118.fa.c00081_T190004...region001, T1900045644_YK20190338_bin.118_T1900045644_YK20190338_bin.118_contig_000081,RRE-containing,RiPPs
T1900045644_YK20190338_bin.118.fa.c00084_T190004...region001, T1900045644_YK20190338_bin.118_T1900045644_YK20190338_bin.118_contig_000084,betalactone,Others
T1900045644_YK20190338_bin.192.fa.c00006_T190004...region001, T1900045644_YK20190338_bin.192_T1900045644_YK20190338_bin.192_contig_000006,ranthipeptide,RiPPs
T1900045644_YK20190338_bin.192.fa.c00094_T190004...region001, T1900045644_YK20190338_bin.192_T1900045644_YK20190338_bin.192_contig_000094,NRPS-like,NRPS
T1900045644_YK20190338_bin.192.fa.c00103_T190004...region001, T1900045644_YK20190338_bin.192_T1900045644_YK20190338_bin.192_contig_000103,betalactone,Others
T1900045644_YK20190338_bin.192.fa.c00124_T190004...region001, T1900045644_YK20190338_bin.192_T1900045644_YK20190338_bin.192_contig_000124,RRE-containing,RiPPs
T1900045644_YK20190338_bin.238.fa.c00003_T190004...region001, T1900045644_YK20190338_bin.238_T1900045644_YK20190338_bin.238_contig_000003,RRE-containing,RiPPs
T1900045644_YK20190338_bin.238.fa.c00008_T190004...region001, T1900045644_YK20190338_bin.238_T1900045644_YK20190338_bin.238_contig_000008,RRE-containing,RiPPs
T1900045644_YK20190338_bin.238.fa.c00009_T190004...region001, T1900045644_YK20190338_bin.238_T1900045644_YK20190338_bin.238_contig_000009,ranthipeptide.betalactone,Others
T1900045644_YK20190338_bin.238.fa.c00011_T190004...region001, T1900045644_YK20190338_bin.238_T1900045644_YK20190338_bin.238_contig_000011,NRPS-like,NRPS
T1900045644_YK20190338_bin.238.fa.c00020_T190004...region001, T1900045644_YK20190338_bin.238_T1900045644_YK20190338_bin.238_contig_000020,RRE-containing,RiPPs
T1900045644_YK20190338_bin.238.fa.c00023_T190004...region001, T1900045644_YK20190338_bin.238_T1900045644_YK20190338_bin.238_contig_000023,cyclic-lactone-autoinducer,RiPPs
T1900045644_YK20190338_bin.262.fa.c00045_T190004...region001, T1900045644_YK20190338_bin.262_T1900045644_YK20190338_bin.262_contig_000045,betalactone,Others
T1900045644_YK20190338_bin.262.fa.c00062_T190004...region001, T1900045644_YK20190338_bin.262_T1900045644_YK20190338_bin.262_contig_000062,RRE-containing,RiPPs
T1900045644_YK20190338_bin.299.fa.c00083_T190004...region001, T1900045644_YK20190338_bin.299_T1900045644_YK20190338_bin.299_contig_000083,NRPS-like,NRPS
T1900045644_YK20190338_bin.36.fa.c00051_T190004...region001, T1900045644_YK20190338_bin.36_T1900045644_YK20190338_bin.36_contig_000051,betalactone,Others
T1900045644_YK20190338_bin.36.fa.c00138_T190004...region001, T1900045644_YK20190338_bin.36_T1900045644_YK20190338_bin.36_contig_000138,RRE-containing,RiPPs
T1900045645_YK20190339_bin.168.fa.c00046_T190004...region001, T1900045645_YK20190339_bin.168_T1900045645_YK20190339_bin.168_contig_000046,RRE-containing,RiPPs
T1900045645_YK20190339_bin.168.fa.c00056_T190004...region001, T1900045645_YK20190339_bin.168_T1900045645_YK20190339_bin.168_contig_000056,betalactone,Others
T1900045645_YK20190339_bin.87.fa.c00046_T190004...region001, T1900045645_YK20190339_bin.87_T1900045645_YK20190339_bin.87_contig_000046,betalactone,Others
T1900045645_YK20190339_bin.87.fa.c00072_T190004...region001, T1900045645_YK20190339_bin.87_T1900045645_YK20190339_bin.87_contig_000072,NRPS-like,NRPS
T1900045645_YK20190339_bin.87.fa.c00088_T190004...region001, T1900045645_YK20190339_bin.87_T1900045645_YK20190339_bin.87_contig_000088,RRE-containing,RiPPs
T1900045645_YK20190339_bin.87.fa.c00106_T190004...region001, T1900045645_YK20190339_bin.87_T1900045645_YK20190339_bin.87_contig_000106,ranthipeptide,RiPPs
T1900045646_YK20190340_bin.121.fa.c00034_T190004...region001, T1900045646_YK20190340_bin.121_T1900045646_YK20190340_bin.121_contig_000034,betalactone,Others
T1900045646_YK20190340_bin.124.fa.c00014_T190004...region001, T1900045646_YK20190340_bin.124_T1900045646_YK20190340_bin.124_contig_000014,ranthipeptide,RiPPs
T1900045646_YK20190340_bin.124.fa.c00052_T190004...region001, T1900045646_YK20190340_bin.124_T1900045646_YK20190340_bin.124_contig_000052,RRE-containing,RiPPs
T1900045646_YK20190340_bin.124.fa.c00101_T190004...region001, T1900045646_YK20190340_bin.124_T1900045646_YK20190340_bin.124_contig_000101,betalactone,Others
T1900045646_YK20190340_bin.166.fa.c00049_T190004...region001, T1900045646_YK20190340_bin.166_T1900045646_YK20190340_bin.166_contig_000049,RRE-containing,RiPPs
T1900045646_YK20190340_bin.166.fa.c00120_T190004...region001, T1900045646_YK20190340_bin.166_T1900045646_YK20190340_bin.166_contig_000120,RRE-containing,RiPPs
T1900045646_YK20190340_bin.166.fa.c00137_T190004...region001, T1900045646_YK20190340_bin.166_T1900045646_YK20190340_bin.166_contig_000137,cyclic-lactone-autoinducer,RiPPs
T1900045646_YK20190340_bin.166.fa.c00166_T190004...region001, T1900045646_YK20190340_bin.166_T1900045646_YK20190340_bin.166_contig_000166,NRPS,NRPS
T1900045646_YK20190340_bin.202.fa.c00044_T190004...region001, T1900045646_YK20190340_bin.202_T1900045646_YK20190340_bin.202_contig_000044,RRE-containing,RiPPs
T1900045646_YK20190340_bin.202.fa.c00068_T190004...region001, T1900045646_YK20190340_bin.202_T1900045646_YK20190340_bin.202_contig_000068,ranthipeptide,RiPPs
T1900045646_YK20190340_bin.217.fa.c00073_T190004...region001, T1900045646_YK20190340_bin.217_T1900045646_YK20190340_bin.217_contig_000073,RRE-containing,RiPPs
T1900045646_YK20190340_bin.254.fa.c00110_T190004...region001, T1900045646_YK20190340_bin.254_T1900045646_YK20190340_bin.254_contig_000110,ranthipeptide,RiPPs
T1900045646_YK20190340_bin.254.fa.c00126_T190004...region001, T1900045646_YK20190340_bin.254_T1900045646_YK20190340_bin.254_contig_000126,betalactone,Others
T1900045646_YK20190340_bin.254.fa.c00211_T190004...region001, T1900045646_YK20190340_bin.254_T1900045646_YK20190340_bin.254_contig_000211,RRE-containing,RiPPs
T1900045646_YK20190340_bin.34.fa.c00026_T190004...region001, T1900045646_YK20190340_bin.34_T1900045646_YK20190340_bin.34_contig_000026,ranthipeptide,RiPPs
T1900045646_YK20190340_bin.34.fa.c00079_T190004...region001, T1900045646_YK20190340_bin.34_T1900045646_YK20190340_bin.34_contig_000079,cyclic-lactone-autoinducer,RiPPs
T1900045646_YK20190340_bin.37.fa.c00008_T190004...region001, T1900045646_YK20190340_bin.37_T1900045646_YK20190340_bin.37_contig_000008,betalactone,Others
T1900045646_YK20190340_bin.48.fa.c00008_T190004...region001, T1900045646_YK20190340_bin.48_T1900045646_YK20190340_bin.48_contig_000008,RRE-containing,RiPPs
T1900045647_YK20190341_bin.116.fa.c00010_T190004...region001, T1900045647_YK20190341_bin.116_T1900045647_YK20190341_bin.116_contig_000010,RRE-containing,RiPPs
T1900045647_YK20190341_bin.116.fa.c00103_T190004...region001, T1900045647_YK20190341_bin.116_T1900045647_YK20190341_bin.116_contig_000103,ranthipeptide,RiPPs
T1900045647_YK20190341_bin.138.fa.c00013_T190004...region001, T1900045647_YK20190341_bin.138_T1900045647_YK20190341_bin.138_contig_000013,RRE-containing,RiPPs
T1900045647_YK20190341_bin.138.fa.c00027_T190004...region001, T1900045647_YK20190341_bin.138_T1900045647_YK20190341_bin.138_contig_000027,ranthipeptide,RiPPs
T1900045647_YK20190341_bin.168.fa.c00006_T190004...region001, T1900045647_YK20190341_bin.168_T1900045647_YK20190341_bin.168_contig_000006,ranthipeptide,RiPPs
T1900045647_YK20190341_bin.168.fa.c00031_T190004...region001, T1900045647_YK20190341_bin.168_T1900045647_YK20190341_bin.168_contig_000031,RRE-containing,RiPPs
