BGC_ID,BGC_cluster_ID,BGC_Prediction,BiG-SCAPE_class
TP20200814-DZC95_DT2009055423-1_bin.246.fa.c00016_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.246_TP20200814-DZC95_DT2009055423-1_bin.246_contig_000016,RRE-containing,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.256.fa.c00229_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.256_TP20200814-DZC95_DT2009055423-1_bin.256_contig_000229,ranthipeptide,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.265.fa.c00130_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.265_TP20200814-DZC95_DT2009055423-1_bin.265_contig_000130,ranthipeptide,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.265.fa.c00168_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.265_TP20200814-DZC95_DT2009055423-1_bin.265_contig_000168,ranthipeptide,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.267.fa.c00169_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.267_TP20200814-DZC95_DT2009055423-1_bin.267_contig_000169,betalactone,Others
TP20200814-DZC95_DT2009055423-1_bin.267.fa.c00251_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.267_TP20200814-DZC95_DT2009055423-1_bin.267_contig_000251,ranthipeptide,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.268.fa.c00108_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.268_TP20200814-DZC95_DT2009055423-1_bin.268_contig_000108,ranthipeptide,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.279.fa.c00041_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.279_TP20200814-DZC95_DT2009055423-1_bin.279_contig_000041,RRE-containing,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.279.fa.c00048_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.279_TP20200814-DZC95_DT2009055423-1_bin.279_contig_000048,ranthipeptide,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.279.fa.c00073_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.279_TP20200814-DZC95_DT2009055423-1_bin.279_contig_000073,NRPS.cyclic-lactone-autoinducer.ladderane,Others
TP20200814-DZC95_DT2009055423-1_bin.31.fa.c00002_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.31_TP20200814-DZC95_DT2009055423-1_bin.31_contig_000002,ranthipeptide,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.31.fa.c00012_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.31_TP20200814-DZC95_DT2009055423-1_bin.31_contig_000012,RRE-containing,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.35.fa.c00028_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.35_TP20200814-DZC95_DT2009055423-1_bin.35_contig_000028,ranthipeptide,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.35.fa.c00042_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.35_TP20200814-DZC95_DT2009055423-1_bin.35_contig_000042,cyclic-lactone-autoinducer,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.35.fa.c00097_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.35_TP20200814-DZC95_DT2009055423-1_bin.35_contig_000097,NRPS.transAT-PKS.NRPS-like,PKS-NRP_Hybrids
TP20200814-DZC95_DT2009055423-1_bin.35.fa.c00097_TP20200...region002, TP20200814-DZC95_DT2009055423-1_bin.35_TP20200814-DZC95_DT2009055423-1_bin.35_contig_000097,cyclic-lactone-autoinducer,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.35.fa.c00097_TP20200...region003, TP20200814-DZC95_DT2009055423-1_bin.35_TP20200814-DZC95_DT2009055423-1_bin.35_contig_000097,lanthipeptide-class-i,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.35.fa.c00103_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.35_TP20200814-DZC95_DT2009055423-1_bin.35_contig_000103,cyclic-lactone-autoinducer,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.35.fa.c00104_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.35_TP20200814-DZC95_DT2009055423-1_bin.35_contig_000104,NRPS-like.transAT-PKS.NRPS,PKS-NRP_Hybrids
TP20200814-DZC95_DT2009055423-1_bin.39.fa.c00009_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.39_TP20200814-DZC95_DT2009055423-1_bin.39_contig_000009,ranthipeptide,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.41.fa.c00005_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.41_TP20200814-DZC95_DT2009055423-1_bin.41_contig_000005,cyclic-lactone-autoinducer,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.41.fa.c00009_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.41_TP20200814-DZC95_DT2009055423-1_bin.41_contig_000009,cyclic-lactone-autoinducer,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.41.fa.c00009_TP20200...region002, TP20200814-DZC95_DT2009055423-1_bin.41_TP20200814-DZC95_DT2009055423-1_bin.41_contig_000009,ranthipeptide,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.41.fa.c00011_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.41_TP20200814-DZC95_DT2009055423-1_bin.41_contig_000011,RRE-containing.cyclic-lactone-autoinducer,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.41.fa.c00031_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.41_TP20200814-DZC95_DT2009055423-1_bin.41_contig_000031,cyclic-lactone-autoinducer,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.62.fa.c00003_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.62_TP20200814-DZC95_DT2009055423-1_bin.62_contig_000003,betalactone,Others
TP20200814-DZC95_DT2009055423-1_bin.62.fa.c00023_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.62_TP20200814-DZC95_DT2009055423-1_bin.62_contig_000023,hglE-KS,PKSother
TP20200814-DZC95_DT2009055423-1_bin.62.fa.c00029_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.62_TP20200814-DZC95_DT2009055423-1_bin.62_contig_000029,cyclic-lactone-autoinducer,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.62.fa.c00076_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.62_TP20200814-DZC95_DT2009055423-1_bin.62_contig_000076,cyclic-lactone-autoinducer,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.62.fa.c00079_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.62_TP20200814-DZC95_DT2009055423-1_bin.62_contig_000079,cyclic-lactone-autoinducer,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.62.fa.c00122_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.62_TP20200814-DZC95_DT2009055423-1_bin.62_contig_000122,RRE-containing,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.62.fa.c00149_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.62_TP20200814-DZC95_DT2009055423-1_bin.62_contig_000149,cyclic-lactone-autoinducer,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.70.fa.c00037_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.70_TP20200814-DZC95_DT2009055423-1_bin.70_contig_000037,lassopeptide,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.70.fa.c00109_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.70_TP20200814-DZC95_DT2009055423-1_bin.70_contig_000109,betalactone,Others
TP20200814-DZC95_DT2009055423-1_bin.70.fa.c00171_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.70_TP20200814-DZC95_DT2009055423-1_bin.70_contig_000171,RRE-containing,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.71.fa.c00043_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.71_TP20200814-DZC95_DT2009055423-1_bin.71_contig_000043,NRPS-like,NRPS
TP20200814-DZC95_DT2009055423-1_bin.71.fa.c00158_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.71_TP20200814-DZC95_DT2009055423-1_bin.71_contig_000158,ranthipeptide,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.80.fa.c00038_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.80_TP20200814-DZC95_DT2009055423-1_bin.80_contig_000038,arylpolyene,Others
TP20200814-DZC95_DT2009055423-1_bin.80.fa.c00045_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.80_TP20200814-DZC95_DT2009055423-1_bin.80_contig_000045,RRE-containing,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.80.fa.c00048_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.80_TP20200814-DZC95_DT2009055423-1_bin.80_contig_000048,RRE-containing,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.83.fa.c00021_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.83_TP20200814-DZC95_DT2009055423-1_bin.83_contig_000021,RRE-containing,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.83.fa.c00029_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.83_TP20200814-DZC95_DT2009055423-1_bin.83_contig_000029,ranthipeptide,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.83.fa.c00039_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.83_TP20200814-DZC95_DT2009055423-1_bin.83_contig_000039,betalactone,Others
TP20200814-DZC95_DT2009055423-1_bin.83.fa.c00050_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.83_TP20200814-DZC95_DT2009055423-1_bin.83_contig_000050,RRE-containing,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.9.fa.c00038_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.9_TP20200814-DZC95_DT2009055423-1_bin.9_contig_000038,cyclic-lactone-autoinducer,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.9.fa.c00104_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.9_TP20200814-DZC95_DT2009055423-1_bin.9_contig_000104,cyclic-lactone-autoinducer,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.98.fa.c00051_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.98_TP20200814-DZC95_DT2009055423-1_bin.98_contig_000051,RRE-containing,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.98.fa.c00079_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.98_TP20200814-DZC95_DT2009055423-1_bin.98_contig_000079,ranthipeptide,RiPPs
TP20200814-DZC95_DT2009055423-1_bin.98.fa.c00104_TP20200...region001, TP20200814-DZC95_DT2009055423-1_bin.98_TP20200814-DZC95_DT2009055423-1_bin.98_contig_000104,cyclic-lactone-autoinducer,RiPPs
TP20200814-DZC96_DT2009055424-1_bin.135.fa.c00292_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.135_TP20200814-DZC96_DT2009055424-1_bin.135_contig_000292,RRE-containing,RiPPs
TP20200814-DZC96_DT2009055424-1_bin.144.fa.c00033_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.144_TP20200814-DZC96_DT2009055424-1_bin.144_contig_000033,RRE-containing,RiPPs
TP20200814-DZC96_DT2009055424-1_bin.144.fa.c00065_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.144_TP20200814-DZC96_DT2009055424-1_bin.144_contig_000065,ranthipeptide,RiPPs
TP20200814-DZC96_DT2009055424-1_bin.144.fa.c00084_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.144_TP20200814-DZC96_DT2009055424-1_bin.144_contig_000084,cyclic-lactone-autoinducer,RiPPs
TP20200814-DZC96_DT2009055424-1_bin.144.fa.c00230_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.144_TP20200814-DZC96_DT2009055424-1_bin.144_contig_000230,cyclic-lactone-autoinducer,RiPPs
TP20200814-DZC96_DT2009055424-1_bin.18.fa.c00098_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.18_TP20200814-DZC96_DT2009055424-1_bin.18_contig_000098,ranthipeptide,RiPPs
TP20200814-DZC96_DT2009055424-1_bin.192.fa.c00181_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.192_TP20200814-DZC96_DT2009055424-1_bin.192_contig_000181,cyclic-lactone-autoinducer,RiPPs
TP20200814-DZC96_DT2009055424-1_bin.281.fa.c00115_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.281_TP20200814-DZC96_DT2009055424-1_bin.281_contig_000115,RRE-containing,RiPPs
TP20200814-DZC96_DT2009055424-1_bin.281.fa.c00266_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.281_TP20200814-DZC96_DT2009055424-1_bin.281_contig_000266,RRE-containing,RiPPs
TP20200814-DZC96_DT2009055424-1_bin.282.fa.c00006_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.282_TP20200814-DZC96_DT2009055424-1_bin.282_contig_000006,NRPS-like,NRPS
TP20200814-DZC96_DT2009055424-1_bin.282.fa.c00024_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.282_TP20200814-DZC96_DT2009055424-1_bin.282_contig_000024,terpene,Terpene
TP20200814-DZC96_DT2009055424-1_bin.287.fa.c00138_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.287_TP20200814-DZC96_DT2009055424-1_bin.287_contig_000138,RRE-containing,RiPPs
TP20200814-DZC96_DT2009055424-1_bin.287.fa.c00144_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.287_TP20200814-DZC96_DT2009055424-1_bin.287_contig_000144,betalactone,Others
TP20200814-DZC96_DT2009055424-1_bin.287.fa.c00188_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.287_TP20200814-DZC96_DT2009055424-1_bin.287_contig_000188,RiPP-like,RiPPs
TP20200814-DZC96_DT2009055424-1_bin.300.fa.c00107_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.300_TP20200814-DZC96_DT2009055424-1_bin.300_contig_000107,RRE-containing,RiPPs
TP20200814-DZC96_DT2009055424-1_bin.301.fa.c00089_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.301_TP20200814-DZC96_DT2009055424-1_bin.301_contig_000089,RRE-containing,RiPPs
TP20200814-DZC96_DT2009055424-1_bin.301.fa.c00119_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.301_TP20200814-DZC96_DT2009055424-1_bin.301_contig_000119,RRE-containing,RiPPs
TP20200814-DZC96_DT2009055424-1_bin.301.fa.c00120_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.301_TP20200814-DZC96_DT2009055424-1_bin.301_contig_000120,ranthipeptide,RiPPs
TP20200814-DZC96_DT2009055424-1_bin.301.fa.c00193_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.301_TP20200814-DZC96_DT2009055424-1_bin.301_contig_000193,RRE-containing,RiPPs
TP20200814-DZC96_DT2009055424-1_bin.301.fa.c00203_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.301_TP20200814-DZC96_DT2009055424-1_bin.301_contig_000203,RRE-containing,RiPPs
TP20200814-DZC96_DT2009055424-1_bin.338.fa.c00062_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.338_TP20200814-DZC96_DT2009055424-1_bin.338_contig_000062,sactipeptide.ranthipeptide,RiPPs
TP20200814-DZC96_DT2009055424-1_bin.338.fa.c00100_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.338_TP20200814-DZC96_DT2009055424-1_bin.338_contig_000100,ranthipeptide,RiPPs
TP20200814-DZC96_DT2009055424-1_bin.338.fa.c00185_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.338_TP20200814-DZC96_DT2009055424-1_bin.338_contig_000185,RRE-containing.cyclic-lactone-autoinducer,RiPPs
TP20200814-DZC96_DT2009055424-1_bin.338.fa.c00185_TP20200...region002, TP20200814-DZC96_DT2009055424-1_bin.338_TP20200814-DZC96_DT2009055424-1_bin.338_contig_000185,RRE-containing,RiPPs
TP20200814-DZC96_DT2009055424-1_bin.338.fa.c00188_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.338_TP20200814-DZC96_DT2009055424-1_bin.338_contig_000188,RiPP-like,RiPPs
TP20200814-DZC96_DT2009055424-1_bin.35.fa.c00016_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.35_TP20200814-DZC96_DT2009055424-1_bin.35_contig_000016,RRE-containing,RiPPs
TP20200814-DZC96_DT2009055424-1_bin.350.fa.c00058_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.350_TP20200814-DZC96_DT2009055424-1_bin.350_contig_000058,ranthipeptide,RiPPs
TP20200814-DZC96_DT2009055424-1_bin.350.fa.c00090_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.350_TP20200814-DZC96_DT2009055424-1_bin.350_contig_000090,RRE-containing,RiPPs
TP20200814-DZC96_DT2009055424-1_bin.36.fa.c00077_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.36_TP20200814-DZC96_DT2009055424-1_bin.36_contig_000077,RRE-containing,RiPPs
TP20200814-DZC96_DT2009055424-1_bin.379.fa.c00052_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.379_TP20200814-DZC96_DT2009055424-1_bin.379_contig_000052,betalactone,Others
TP20200814-DZC96_DT2009055424-1_bin.379.fa.c00159_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.379_TP20200814-DZC96_DT2009055424-1_bin.379_contig_000159,ranthipeptide,RiPPs
TP20200814-DZC96_DT2009055424-1_bin.389.fa.c00024_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.389_TP20200814-DZC96_DT2009055424-1_bin.389_contig_000024,RRE-containing,RiPPs
TP20200814-DZC96_DT2009055424-1_bin.389.fa.c00027_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.389_TP20200814-DZC96_DT2009055424-1_bin.389_contig_000027,RRE-containing,RiPPs
TP20200814-DZC96_DT2009055424-1_bin.389.fa.c00035_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.389_TP20200814-DZC96_DT2009055424-1_bin.389_contig_000035,RRE-containing,RiPPs
TP20200814-DZC96_DT2009055424-1_bin.389.fa.c00064_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.389_TP20200814-DZC96_DT2009055424-1_bin.389_contig_000064,betalactone,Others
TP20200814-DZC96_DT2009055424-1_bin.405.fa.c00010_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.405_TP20200814-DZC96_DT2009055424-1_bin.405_contig_000010,ranthipeptide,RiPPs
TP20200814-DZC96_DT2009055424-1_bin.405.fa.c00020_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.405_TP20200814-DZC96_DT2009055424-1_bin.405_contig_000020,betalactone,Others
TP20200814-DZC96_DT2009055424-1_bin.405.fa.c00024_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.405_TP20200814-DZC96_DT2009055424-1_bin.405_contig_000024,RRE-containing,RiPPs
TP20200814-DZC96_DT2009055424-1_bin.405.fa.c00139_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.405_TP20200814-DZC96_DT2009055424-1_bin.405_contig_000139,RRE-containing,RiPPs
TP20200814-DZC96_DT2009055424-1_bin.46.fa.c00072_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.46_TP20200814-DZC96_DT2009055424-1_bin.46_contig_000072,terpene,Terpene
TP20200814-DZC96_DT2009055424-1_bin.95.fa.c00030_TP20200...region001, TP20200814-DZC96_DT2009055424-1_bin.95_TP20200814-DZC96_DT2009055424-1_bin.95_contig_000030,arylpolyene,Others
TP20200814-DZC97_DT2009055425-1_bin.121.fa.c00103_TP20200...region001, TP20200814-DZC97_DT2009055425-1_bin.121_TP20200814-DZC97_DT2009055425-1_bin.121_contig_000103,betalactone,Others
TP20200814-DZC97_DT2009055425-1_bin.121.fa.c00121_TP20200...region001, TP20200814-DZC97_DT2009055425-1_bin.121_TP20200814-DZC97_DT2009055425-1_bin.121_contig_000121,RRE-containing,RiPPs
TP20200814-DZC97_DT2009055425-1_bin.121.fa.c00232_TP20200...region001, TP20200814-DZC97_DT2009055425-1_bin.121_TP20200814-DZC97_DT2009055425-1_bin.121_contig_000232,ranthipeptide,RiPPs
TP20200814-DZC97_DT2009055425-1_bin.210.fa.c00256_TP20200...region001, TP20200814-DZC97_DT2009055425-1_bin.210_TP20200814-DZC97_DT2009055425-1_bin.210_contig_000256,RRE-containing,RiPPs
TP20200814-DZC97_DT2009055425-1_bin.238.fa.c00296_TP20200...region001, TP20200814-DZC97_DT2009055425-1_bin.238_TP20200814-DZC97_DT2009055425-1_bin.238_contig_000296,NRPS,NRPS
TP20200814-DZC97_DT2009055425-1_bin.238.fa.c00382_TP20200...region001, TP20200814-DZC97_DT2009055425-1_bin.238_TP20200814-DZC97_DT2009055425-1_bin.238_contig_000382,betalactone,Others
TP20200814-DZC97_DT2009055425-1_bin.238.fa.c00395_TP20200...region001, TP20200814-DZC97_DT2009055425-1_bin.238_TP20200814-DZC97_DT2009055425-1_bin.238_contig_000395,NRPS,NRPS
TP20200814-DZC97_DT2009055425-1_bin.247.fa.c00001_TP20200...region001, TP20200814-DZC97_DT2009055425-1_bin.247_TP20200814-DZC97_DT2009055425-1_bin.247_contig_000001,ranthipeptide,RiPPs
TP20200814-DZC97_DT2009055425-1_bin.247.fa.c00014_TP20200...region001, TP20200814-DZC97_DT2009055425-1_bin.247_TP20200814-DZC97_DT2009055425-1_bin.247_contig_000014,RRE-containing,RiPPs
TP20200814-DZC97_DT2009055425-1_bin.247.fa.c00015_TP20200...region001, TP20200814-DZC97_DT2009055425-1_bin.247_TP20200814-DZC97_DT2009055425-1_bin.247_contig_000015,NRPS-like,NRPS
TP20200814-DZC97_DT2009055425-1_bin.260.fa.c00069_TP20200...region001, TP20200814-DZC97_DT2009055425-1_bin.260_TP20200814-DZC97_DT2009055425-1_bin.260_contig_000069,ranthipeptide,RiPPs
TP20200814-DZC97_DT2009055425-1_bin.260.fa.c00079_TP20200...region001, TP20200814-DZC97_DT2009055425-1_bin.260_TP20200814-DZC97_DT2009055425-1_bin.260_contig_000079,betalactone,Others
TP20200814-DZC97_DT2009055425-1_bin.43.fa.c00006_TP20200...region001, TP20200814-DZC97_DT2009055425-1_bin.43_TP20200814-DZC97_DT2009055425-1_bin.43_contig_000006,RRE-containing,RiPPs
TP20200814-DZC97_DT2009055425-1_bin.43.fa.c00015_TP20200...region001, TP20200814-DZC97_DT2009055425-1_bin.43_TP20200814-DZC97_DT2009055425-1_bin.43_contig_000015,RRE-containing,RiPPs
TP20200814-DZC97_DT2009055425-1_bin.66.fa.c00033_TP20200...region001, TP20200814-DZC97_DT2009055425-1_bin.66_TP20200814-DZC97_DT2009055425-1_bin.66_contig_000033,RRE-containing,RiPPs
TP20200814-DZC97_DT2009055425-1_bin.66.fa.c00234_TP20200...region001, TP20200814-DZC97_DT2009055425-1_bin.66_TP20200814-DZC97_DT2009055425-1_bin.66_contig_000234,RiPP-like,RiPPs
TP20200814-DZC97_DT2009055425-1_bin.69.fa.c00007_TP20200...region001, TP20200814-DZC97_DT2009055425-1_bin.69_TP20200814-DZC97_DT2009055425-1_bin.69_contig_000007,betalactone,Others
TP20200814-DZC97_DT2009055425-1_bin.69.fa.c00027_TP20200...region001, TP20200814-DZC97_DT2009055425-1_bin.69_TP20200814-DZC97_DT2009055425-1_bin.69_contig_000027,RRE-containing,RiPPs
TP20200814-DZC97_DT2009055425-1_bin.69.fa.c00057_TP20200...region001, TP20200814-DZC97_DT2009055425-1_bin.69_TP20200814-DZC97_DT2009055425-1_bin.69_contig_000057,betalactone,Others
TP20200814-DZC97_DT2009055425-1_bin.69.fa.c00081_TP20200...region001, TP20200814-DZC97_DT2009055425-1_bin.69_TP20200814-DZC97_DT2009055425-1_bin.69_contig_000081,arylpolyene,Others
TP20200814-DZC99_DT2009055427-1_bin.124.fa.c00023_TP20200...region001, TP20200814-DZC99_DT2009055427-1_bin.124_TP20200814-DZC99_DT2009055427-1_bin.124_contig_000023,hserlactone,Others
TP20200815-DZC11_DT2009055481-1_bin.10.fa.c00381_TP20200...region001, TP20200815-DZC11_DT2009055481-1_bin.10_TP20200815-DZC11_DT2009055481-1_bin.10_contig_000381,RiPP-like.cyclic-lactone-autoinducer,RiPPs
TP20200815-DZC11_DT2009055481-1_bin.109.fa.c00013_TP20200...region001, TP20200815-DZC11_DT2009055481-1_bin.109_TP20200815-DZC11_DT2009055481-1_bin.109_contig_000013,ranthipeptide,RiPPs
TP20200815-DZC11_DT2009055481-1_bin.112.fa.c00129_TP20200...region001, TP20200815-DZC11_DT2009055481-1_bin.112_TP20200815-DZC11_DT2009055481-1_bin.112_contig_000129,ranthipeptide,RiPPs
TP20200815-DZC11_DT2009055481-1_bin.112.fa.c00256_TP20200...region001, TP20200815-DZC11_DT2009055481-1_bin.112_TP20200815-DZC11_DT2009055481-1_bin.112_contig_000256,NRPS-like,NRPS
TP20200815-DZC11_DT2009055481-1_bin.127.fa.c00014_TP20200...region001, TP20200815-DZC11_DT2009055481-1_bin.127_TP20200815-DZC11_DT2009055481-1_bin.127_contig_000014,ranthipeptide,RiPPs
TP20200815-DZC11_DT2009055481-1_bin.127.fa.c00033_TP20200...region001, TP20200815-DZC11_DT2009055481-1_bin.127_TP20200815-DZC11_DT2009055481-1_bin.127_contig_000033,RRE-containing,RiPPs
TP20200815-DZC11_DT2009055481-1_bin.127.fa.c00041_TP20200...region001, TP20200815-DZC11_DT2009055481-1_bin.127_TP20200815-DZC11_DT2009055481-1_bin.127_contig_000041,NRPS,NRPS
TP20200815-DZC11_DT2009055481-1_bin.128.fa.c00049_TP20200...region001, TP20200815-DZC11_DT2009055481-1_bin.128_TP20200815-DZC11_DT2009055481-1_bin.128_contig_000049,ranthipeptide,RiPPs
TP20200815-DZC11_DT2009055481-1_bin.128.fa.c00265_TP20200...region001, TP20200815-DZC11_DT2009055481-1_bin.128_TP20200815-DZC11_DT2009055481-1_bin.128_contig_000265,betalactone,Others
TP20200815-DZC11_DT2009055481-1_bin.143.fa.c00196_TP20200...region001, TP20200815-DZC11_DT2009055481-1_bin.143_TP20200815-DZC11_DT2009055481-1_bin.143_contig_000196,ranthipeptide,RiPPs
TP20200815-DZC11_DT2009055481-1_bin.163.fa.c00040_TP20200...region001, TP20200815-DZC11_DT2009055481-1_bin.163_TP20200815-DZC11_DT2009055481-1_bin.163_contig_000040,betalactone,Others
TP20200815-DZC11_DT2009055481-1_bin.165.fa.c00141_TP20200...region001, TP20200815-DZC11_DT2009055481-1_bin.165_TP20200815-DZC11_DT2009055481-1_bin.165_contig_000141,RRE-containing,RiPPs
TP20200815-DZC11_DT2009055481-1_bin.165.fa.c00181_TP20200...region001, TP20200815-DZC11_DT2009055481-1_bin.165_TP20200815-DZC11_DT2009055481-1_bin.165_contig_000181,cyclic-lactone-autoinducer,RiPPs
TP20200815-DZC11_DT2009055481-1_bin.165.fa.c00516_TP20200...region001, TP20200815-DZC11_DT2009055481-1_bin.165_TP20200815-DZC11_DT2009055481-1_bin.165_contig_000516,ranthipeptide,RiPPs
TP20200815-DZC11_DT2009055481-1_bin.167.fa.c00009_TP20200...region001, TP20200815-DZC11_DT2009055481-1_bin.167_TP20200815-DZC11_DT2009055481-1_bin.167_contig_000009,RRE-containing,RiPPs
